mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	12/8	2	1		C.I{		C	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	3/8	3/8	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
1	1	3/4	3/4	12/8	2	1		viio64		C	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
1	1	9/8	9/8	12/8	2	1		viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
2	2	0	0	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	2	3/8	3/8	12/8	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
2	2	3/4	3/4	12/8	2	1		ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
2	2	9/8	9/8	12/8	2	1		viio		C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
3	3	0	0	12/8	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
3	3	3/8	3/8	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	3/4	3/4	12/8	2	1		I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
3	3	9/8	9/8	12/8	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
4	4	0	0	12/8	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
4	4	3/8	3/8	12/8	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
4	4	3/4	3/4	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	9/8	9/8	12/8	2	1		I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
5	5	0	0	12/8	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
5	5	3/8	3/8	12/8	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
5	5	3/4	3/4	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	9/8	9/8	12/8	2	1		I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
6	6	0	0	12/8	2	1		V|HC}{		C	I		V	V					HC	}{	M	0	0	1, 5, 2		1	1
6	6	3/8	3/8	12/8	2	1		V.I6		C	V		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	3/4	3/4	12/8	2	1		ii6		C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
6	6	9/8	9/8	12/8	2	1		I6		C	V		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	0	0	12/8	2	1		#viio6		C	V		#viio6	#vii	o	6					o	0	0	2, -1, 5		5	2
7	7	3/8	3/8	12/8	2	1		I		C	V		I	I							M	0	0	0, 4, 1		0	0
7	7	3/4	3/4	12/8	2	1		IV		C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	0	0	12/8	2	1		V|HC}{		C	V		V	V					HC	}{	M	0	0	1, 5, 2		1	1
8	8	3/4	3/4	12/8	2	1		V2		C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
9	9	0	0	12/8	2	1		I6		C	V		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	3/4	3/4	12/8	2	1		#viio6		C	V		#viio6	#vii	o	6					o	0	0	2, -1, 5		5	2
10	10	0	0	12/8	2	1		I		C	V		I	I							M	0	0	0, 4, 1		0	0
10	10	3/4	3/4	12/8	2	1		IV		C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	11	0	0	12/8	2	1		V		C	V		V	V							M	0	0	1, 5, 2		1	1
11	11	3/8	3/8	12/8	2	1		I		C	V		I	I							M	0	0	0, 4, 1		0	0
11	11	3/4	3/4	12/8	2	1		IV		C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	11	9/8	9/8	12/8	2	1		V7		C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	0	0	12/8	2	1		I|PAC}{		C	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
12	12	3/4	3/4	12/8	2	1		V7		C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	0	0	12/8	2	1		I		C	V		I	I							M	0	0	0, 4, 1		0	0
13	13	3/4	3/4	12/8	2	1		V7		C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	0	0	12/8	2	1		I		C	V		I	I							M	0	0	0, 4, 1		0	0
14	14	3/8	3/8	12/8	2	1		IV		C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
14	14	3/4	3/4	12/8	2	1		V		C	V		V	V							M	0	0	1, 5, 2		1	1
14	14	9/8	9/8	12/8	2	1		V65		C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
15	15	0	0	12/8	2	1		I		C	V		I	I							M	0	0	0, 4, 1		0	0
15	15	3/8	3/8	12/8	2	1		IV		C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	3/4	3/4	12/8	2	1		V		C	V		V	V							M	0	0	1, 5, 2		1	1
16	16	0	0	12/8	2	1		I|PAC}		C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
17	17	0	0	12/8	2	1		{		C	V									{		0	0				
17	17	3/4	3/4	12/8	2	1		ii%43/ii		C	V		ii%43/ii	ii	%	43		ii			%7	0	0	-2, 2, 4, 1		4	-2
18	18	0	0	12/8	2	1		V7/ii		C	V		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
18	18	3/4	3/4	12/8	2	1		ii%65(+#6)/ii		C	V		ii%65(+#6)/ii	ii	%	65	+#6	ii			%7	0	0	1, -2, 2, 4	7	4	1
19	19	0	0	12/8	2	1		V7/ii		C	V		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
19	19	3/8	3/8	12/8	2	1		V2/ii		C	V		V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
19	19	3/4	3/4	12/8	2	1		i6/ii		C	V		i6/ii	i		6		ii			m	0	0	-1, 3, 2		2	-1
19	19	9/8	9/8	12/8	2	1		V43/ii		C	V		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
20	20	0	0	12/8	2	1		i/ii		C	V		i/ii	i				ii			m	0	0	2, -1, 3		2	2
20	20	3/4	3/4	12/8	2	1		V7/ii}{		C	V		V7/ii	V		7		ii		}{	Mm7	0	0	3, 7, 4, 1		3	3
21	21	0	0	12/8	2	1		i/ii		C	V		i/ii	i				ii			m	0	0	2, -1, 3		2	2
21	21	3/4	3/4	12/8	2	1		V7/ii		C	V		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
22	22	0	0	12/8	2	1		i/ii}		C	V		i/ii	i				ii		}	m	0	0	2, -1, 3		2	2
22	22	3/8	3/8	12/8	2	1		IV64	ii2	C	V		IV64	IV		64					M	0	0	0, -1, 3		-1	0
22	22	3/4	3/4	12/8	2	1		V6		C	V		V6	V		6					M	0	0	5, 2, 1		1	5
22	22	9/8	9/8	12/8	2	1		V7		C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	0	0	12/8	2	1		I{		C	V		I	I						{	M	0	0	0, 4, 1		0	0
23	23	3/4	3/4	12/8	2	1		V7		C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	0	0	12/8	2	1		I		C	V		I	I							M	0	0	0, 4, 1		0	0
24	24	3/4	3/4	12/8	2	1		V7		C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	0	0	12/8	2	1		I6}		C	V		I6	I		6				}	M	0	0	4, 1, 0		0	4
25	25	3/8	3/8	12/8	2	1		i/v		C	V		i/v	i				v			m	0	0	1, -2, 2		1	1
25	25	3/4	3/4	12/8	2	1		#viio6/v		C	V		#viio6/v	#vii	o	6		v			o	0	0	3, 0, 6		6	3
25	25	9/8	9/8	12/8	2	1		i/v		C	V		i/v	i				v			m	0	0	1, -2, 2		1	1
26	26	0	0	12/8	2	1		V7/v{		C	V		V7/v	V		7		v		{	Mm7	0	0	2, 6, 3, 0		2	2
26	26	3/4	3/4	12/8	2	1		#viio43/v		C	V		#viio43/v	#vii	o	43		v			o7	0	0	0, -3, 6, 3		6	0
27	27	0	0	12/8	2	1		V7/v		C	V		V7/v	V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
27	27	3/4	3/4	12/8	2	1		#viio43/v		C	V		#viio43/v	#vii	o	43		v			o7	0	0	0, -3, 6, 3		6	0
28	28	0	0	12/8	2	1		V/v		C	V		V/v	V				v			M	0	0	2, 6, 3		2	2
28	28	3/8	3/8	12/8	2	1		V2/v		C	V		V2/v	V		2		v			Mm7	0	0	0, 2, 6, 3		2	0
28	28	3/4	3/4	12/8	2	1		i6/v		C	V		i6/v	i		6		v			m	0	0	-2, 2, 1		1	-2
28	28	9/8	9/8	12/8	2	1		#viio6/v		C	V		#viio6/v	#vii	o	6		v			o	0	0	3, 0, 6		6	3
29	29	0	0	12/8	2	1		i/v}		C	V		i/v	i				v		}	m	0	0	1, -2, 2		1	1
29	29	3/8	3/8	12/8	2	1		#viio6/v		C	V		#viio6/v	#vii	o	6		v			o	0	0	3, 0, 6		6	3
29	29	3/4	3/4	12/8	2	1		i6/v		C	V		i6/v	i		6		v			m	0	0	-2, 2, 1		1	-2
29	29	9/8	9/8	12/8	2	1		I.#viio/V		C	I		#viio/V	#vii	o			V			o	0	0	6, 3, 0		6	6
30	30	0	0	12/8	2	1		V{		C	I		V	V						{	M	0	0	1, 5, 2		1	1
30	30	3/8	3/8	12/8	2	1		V2		C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
30	30	3/4	3/4	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
30	30	9/8	9/8	12/8	2	1		viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
31	31	0	0	12/8	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
31	31	3/8	3/8	12/8	2	1		V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
31	31	3/4	3/4	12/8	2	1		viio6(2)/V		C	I		viio6(2)/V	vii	o	6	2	V			o	0	0	3, 0, 1		6	3
31	31	9/8	9/8	12/8	2	1		viio6/V		C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
32	32	0	0	12/8	2	1		V|HC}{		C	I		V	V					HC	}{	M	0	0	1, 5, 2		1	1
32	32	3/4	3/4	12/8	2	1		V2		C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
33	33	0	0	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
33	33	3/4	3/4	12/8	2	1		V43		C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	34	0	0	12/8	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
34	34	3/4	3/4	12/8	2	1		V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
35	35	0	0	12/8	2	1		vi7		C	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
35	35	3/4	3/4	12/8	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
36	36	0	0	12/8	2	1		V2		C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
36	36	3/4	3/4	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
37	37	0	0	12/8	2	1		V43		C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
37	37	3/4	3/4	12/8	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
38	38	0	0	12/8	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
38	38	3/8	3/8	12/8	2	1		vii%7/V		C	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
38	38	3/4	3/4	12/8	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
38	38	9/8	9/8	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
39	39	0	0	12/8	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
39	39	3/8	3/8	12/8	2	1		V7(4)		C	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
39	39	3/4	3/4	12/8	2	1		I|PAC}{		C	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
39	39	9/8	9/8	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
40	40	0	0	12/8	2	1		I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
40	40	3/8	3/8	12/8	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
40	40	3/4	3/4	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
40	40	9/8	9/8	12/8	2	1		I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
41	41	0	0	12/8	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
41	41	3/8	3/8	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
41	41	3/4	3/4	12/8	2	1		I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
41	41	9/8	9/8	12/8	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
42	42	0	0	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
42	42	3/8	3/8	12/8	2	1		I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
42	42	3/4	3/4	12/8	2	1		ii6		C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
42	42	9/8	9/8	12/8	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
43	43	0	0	12/8	2	1		viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
43	43	3/8	3/8	12/8	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
43	43	3/4	3/4	12/8	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
43	43	9/8	9/8	12/8	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
